fqdn;nome;id_documento;nome_contato;data_cadastro;data_ultalt
sei.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;15/10/2014 09:44;10/06/2020 17:44
selic.gov.br;Banco Central do Brasil;000.038.166/0010-98;Marcus Antonio Sucupira;28/07/2010 12:18;15/01/2020 14:02
seliganacaixa.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0001-04;GerÍncia de Internet da CAIXA;17/09/2014 15:09;16/07/2015 21:34
semanadocredito.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
semanaenef.gov.br;CVM - COMISSAO DE VALORES MOBILIARIOS;029.507.878/0001-08;Vin√≠cius Gagno Lima;27/02/2014 20:48;04/08/2022 16:23
sembarreiras.gov.br;MINIST√âRIO DA INDUSTRIA, COMERCIO EXTERIOR E SERVI;000.394.478/0002-24;Alessandro Franca Dantas;11/09/2017 19:35;29/04/2022 18:41
seminariobrasildigital.gov.br;Tribunal de Contas da Uni„o;000.414.607/0001-18;Lorena Brasil Cirilo Passos;02/03/2015 19:51;16/10/2020 21:20
seminariodefencil.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
senad.gov.br;PRESID√äNCIA DA REP√öBLICA;000.394.411/0001-09;SECRETARIA ESPECIAL DE ADMINISTRAÁ„O;29/10/1998 13:09;21/07/2022 20:49
senado.gov.br;SENADO FEDERAL;000.530.279/0004-68;SIER-ServiÁo de Infraestrutura de Redes;01/01/1996 12:00;08/05/2020 18:15
senadora.gov.br;SENADO FEDERAL;000.530.279/0004-68;SIER-ServiÁo de Infraestrutura de Redes;07/11/2002 12:50;08/05/2020 18:16
senador.gov.br;SENADO FEDERAL;000.530.279/0004-68;SIER-ServiÁo de Infraestrutura de Redes;07/11/2002 12:50;08/05/2020 18:15
sena.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0643-40;GerÍncia de Internet da CAIXA;02/05/2000 13:26;16/07/2015 21:35
senasp.gov.br;Secretaria Nacional de SeguranÁa P√∫blica;000.394.494/0005-60;Anderson Gustavo Torres;13/05/2010 13:32;12/01/2021 12:40
separeolixo.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
sepm.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
seppir.gov.br;SECRETARIA ESPECIAL DE POLITICAS DE PROMOCAO DA IG;006.064.438/0001-10;Sandra de Souza Almada;10/05/2010 13:09;19/07/2022 17:12
serac4.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
serpro.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;01/01/1996 12:00;23/09/2020 13:33
serprolabs.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;28/05/2018 14:36;10/06/2020 17:50
servicoflorestal.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
servicos.gov.br;Ministerio do Planejamento, Orcamento e Gestao;000.489.828/0001-55;Merched Cheheb Oliveira;18/05/2010 17:59;16/04/2020 14:00
servidor.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;28/10/1999 18:51;14/02/2020 21:10
servir.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;05/02/2013 13:24;12/01/2021 11:25
seti.gov.br;SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA;077.046.951/0001-26;Jose Henrique Ferreira;02/04/1996 12:00;08/12/2009 13:41
sgb.gov.br;Companhia Pesquisa de Recursos Minerais;000.091.652/0001-89;Ricardo Barcelos;24/03/2022 14:58;24/03/2022 14:58
sg.gov.br;SECRETARIA-GERAL DA PRESIDENCIA DA REP√öBLICA;010.366.249/0001-79;SECRETARIA ESPECIAL DE ADMINISTRAÁ„O;13/01/2010 14:04;07/04/2021 15:25
sgi.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;02/09/2011 14:15;12/01/2021 11:25
sgov.gov.br;SECRETARIA-GERAL DA PRESIDENCIA DA REP√öBLICA;010.366.249/0001-79;SECRETARIA ESPECIAL DE ADMINISTRAÁ„O;17/02/2016 12:37;07/04/2021 15:36
shoppingcaixa.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0688-41;GerÍncia de Internet da CAIXA;19/10/2004 18:53;16/07/2015 21:35
siapenet.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;22/10/1999 11:32;10/06/2020 17:56
sibbr.gov.br;Laborat√≥rio Nacional de ComputaÁ„o Cient√≠fica;004.079.233/0001-82;Pedro Leite da Silva Dias;10/10/2012 19:30;07/10/2019 23:23
sic.gov.br;MinistÈrio da TransparÍncia e Controloadoria-Geral;026.664.015/0001-48;LEONARDO ALAMY MARTINS;08/04/2014 19:15;04/10/2021 14:49
sigabrasil.gov.br;SENADO FEDERAL;000.530.279/0004-68;SIER-ServiÁo de Infraestrutura de Redes;26/02/2009 12:25;08/05/2020 18:17
siga.gov.br;SENADO FEDERAL;000.530.279/0004-68;SIER-ServiÁo de Infraestrutura de Redes;03/06/2009 15:03;08/05/2020 18:17
sigepe.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;11/07/2011 11:29;10/06/2020 17:56
sigplan.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;20/08/2001 19:14;10/06/2020 17:58
simecpr.gov.br;MinistÈrio da EducaÁ„o;000.394.445/0139-39;Diretoria de Tecnologia da InformaÁ„o;10/08/2011 12:26;25/05/2022 12:08
simples.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;11/11/2013 18:31;15/06/2020 21:27
simplifique.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
simulaminhacasaminhavida.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
sinesp.gov.br;MINISTERIO DA JUSTICA;000.394.494/0013-70;Anderson Gustavo Torres;20/04/2012 15:44;04/06/2020 02:17
sinir.gov.br;MINISTERIO DO MEIO AMBIENTE;037.115.375/0002-98;Ismael Rodrigues Pereira Junior;06/12/2012 18:47;27/09/2021 13:38
sintegra.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;16/01/1998 12:25;05/05/2020 20:44
siop.gov.br;MINISTERIO DA ECONOMIA;000.394.460/0569-53;Gilvan da Silva Dantas;27/06/2012 18:04;03/06/2020 20:13
siorg.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;01/03/2010 15:01;12/01/2021 11:25
sipam.gov.br;Centro Gestor e Op. Sist. de ProteÁ„o da Amazonia;007.129.796/0001-26;RogÈrio Guedes;12/04/2001 19:56;20/08/2021 13:50
sipia.gov.br;Secretaria de Direitos Humanos;005.478.625/0001-87;David Santos Abreu;30/09/2011 16:35;08/12/2021 15:56
sirc.gov.br;EMP. DE TEC. E INF. DA PREVIDENCIA - DATAPREV;042.422.253/0027-32;GIAN PAOLO LA VALLE REALE;19/09/2013 22:13;21/09/2021 18:45
sisbacen.gov.br;Banco Central do Brasil;000.038.166/0001-05;Caio Moreira Fernandes;31/12/1998 00:24;18/05/2016 21:19
sisbin.gov.br;Agencia Brasileira de Inteligencia;001.175.497/0001-41;Rodrigo Bastos Vasconcelos Teperino;25/05/2005 12:05;01/06/2020 17:15
siscomex.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;24/06/1998 19:32;10/06/2020 18:01
sisgen.gov.br;MINISTERIO DO MEIO AMBIENTE;037.115.375/0002-98;Ismael Rodrigues Pereira Junior;14/10/2015 19:25;27/09/2021 13:39
sispac.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;30/08/2011 18:34;12/01/2021 11:25
sisp.gov.br;Ministerio do Planejamento, Orcamento e Gestao;000.489.828/0001-55;Merched Cheheb Oliveira;10/12/2010 23:52;13/12/2021 03:25
sitedoconsumidor.gov.br;INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECN;000.662.270/0003-20;Claudia de Cassia Torres;30/10/2000 16:12;27/12/2019 17:23
sivam.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
sivnet.gov.br;INFRAERO - EMPRESA BRASILEIRA DE INFRA-ESTRUTURA;000.352.294/0001-10;Sup. de Tecnologia da InformaÁ„o;29/01/2002 18:45;05/05/2020 20:44
sjrs.gov.br;Justica Federal de Primeiro Grau no RS;005.442.380/0001-38;Jo„o Carlos Barbosa;26/10/1998 17:07;24/11/2017 17:45
smpe.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;06/11/2013 13:41;10/06/2020 18:09
snirh.gov.br;AgÍncia Nacional de √Åguas;004.204.444/0001-08;Fabiano Costa de Almeida;26/10/1999 13:51;30/09/2020 15:26
snisb.gov.br;AgÍncia Nacional de √Åguas;004.204.444/0001-08;Fabiano Costa de Almeida;21/01/2016 18:23;30/09/2020 15:28
snis.gov.br;MinistÈrio das Cidades;005.465.986/0001-99;Ramon Lacerda Fonseca;10/09/2001 11:14;13/05/2022 21:55
snj.gov.br;Secretaria Nacional da Juventude;007.490.910/0001-49;Francisco de Assis Costa Filho;17/05/2018 13:17;05/05/2020 20:44
socinfo.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
softwarelivre.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;24/06/2003 10:57;10/06/2020 18:11
softwarepublico.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;24/11/2005 12:23;14/02/2020 21:15
solucoestipublica.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;27/02/2003 18:44;10/06/2020 18:11
somostodosbrasil.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
soumaismedico.gov.br;EMPRESA BRASILEIRA DE SERV HOSPITALARES - EBSERH;015.126.437/0001-43;Oswaldo De Jesus Ferreira;24/09/2013 15:56;28/05/2014 13:38
soumaismedicos.gov.br;EMPRESA BRASILEIRA DE SERV HOSPITALARES - EBSERH;015.126.437/0001-43;Oswaldo De Jesus Ferreira;24/09/2013 15:56;28/05/2014 13:38
sp.gov.br;Cia Proc. de Dados do Estado de S Paulo - Prodesp;062.577.929/0001-35;CSIRT-Grupo de Resposta √† Incidentes;06/07/1995 12:00;06/11/2020 03:20
spm.gov.br;Secretaria Especial de Polit√≠cas para as Mulheres;005.510.958/0001-46;CoordenaÁ„o de Inform√°tica;26/05/2010 13:50;23/01/2020 20:42
spmulheres.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
sp-trt.gov.br;Tribunal Regional do Trabalho da 2a Regiao;003.241.738/0001-39;M√°rcio Nisi GonÁalves;11/06/1999 19:04;16/03/2021 18:20
sptrt.gov.br;Tribunal Regional do Trabalho da 2a Regiao;003.241.738/0001-39;M√°rcio Nisi GonÁalves;11/06/1999 19:34;16/03/2021 18:21
sri.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
srpvsp.gov.br;Comando da Aeronautica - SRPV-SP;000.394.429/0094-00;Coronel Mauro;03/10/2008 19:05;16/06/2021 12:07
startupbrasil.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
startuppoint.gov.br;MINIST√âRIO DA INDUSTRIA, COMERCIO EXTERIOR E SERVI;000.394.478/0002-24;Alessandro Franca Dantas;22/11/2018 14:30;12/04/2022 20:55
stf.gov.br;SUPREMO TRIBUNAL FEDERAL;000.531.640/0001-28;Edmundo Veras dos Santos Filho;16/04/1996 12:00;05/05/2020 20:44
stfnet.gov.br;SUPREMO TRIBUNAL FEDERAL;000.531.640/0001-28;Edmundo Veras dos Santos Filho;17/03/1999 19:20;05/05/2020 20:44
stj.gov.br;SUPERIOR TRIBUNAL DE JUSTICA;000.488.478/0001-02;Secretaria de Tecnologia da InformaÁ„o;29/08/1995 12:00;23/06/2021 17:09
stm.gov.br;SUPERIOR TRIBUNAL MILITAR;000.497.560/0001-01;M√°rcio Coelho Marques;06/01/1997 11:00;26/07/2022 20:15
stn.gov.br;Secretaria do Tesouro Nacional;000.394.460/0409-50;Subsecretaria de Assuntos Corporativos;11/08/2009 11:36;23/05/2022 16:03
sudam.gov.br;SuperintedÍncia de Denvolvimento da Amaz√¥nia;004.931.713/0001-20;Djalma Bezerra Mallo;13/08/1997 12:00;03/01/2021 17:06
sudeco.gov.br;SUPERINTEND√äNCIA DO DESENVOLVIMENTO DO CENTRO-OEST;013.802.028/0001-94;AndrÈ Bravo Fraga;29/07/2011 12:22;22/01/2021 18:32
sudene.gov.br;SUPERINTENDENCIA DO DESENV. DO NORDESTE - SUDENE;010.890.804/0001-67;Douglas Mauricio Ramos Cintra;01/01/1996 12:00;13/11/2019 12:52
suframa.gov.br;SUPERINTEND√äNCIA DA ZONA FRANCA DE MANAUS;004.407.029/0001-43;Ana Rita Jansen Pereira de Ara√∫jo;28/01/1998 21:39;25/05/2022 13:35
supercaminhaodasorte.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0643-40;GerÍncia de Internet da CAIXA;02/05/2000 13:26;16/07/2015 21:35
super.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;14/01/2021 14:54;05/07/2022 12:38
supersenaduplachance.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0655-83;GerÍncia de Internet da CAIXA;04/08/2000 21:18;16/07/2015 21:36
supertec.gov.br;MINIST√âRIO DA INDUSTRIA, COMERCIO EXTERIOR E SERVI;000.394.478/0002-24;Alessandro Franca Dantas;14/02/2017 19:57;28/08/2020 14:31
supertrinca.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0688-41;GerÍncia de Internet da CAIXA;02/05/2000 13:26;16/07/2015 21:36
susep.gov.br;SuperintendÍncia de Seguros Privados;042.354.068/0001-19;SuperintendÍncia de Seguros Privados;16/01/1998 12:25;05/10/2020 00:45
sus.gov.br;MinistÈrio da Sa√∫de;000.394.544/0271-13;Dep. de Inform√°tica do SUS - DATASUS;22/08/2011 13:52;06/06/2016 13:40
tavbrasil.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
taxigov2.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;29/11/2018 16:00;12/01/2021 11:25
taxigov.gov.br;MINISTERIO DA FAZENDA;000.394.460/0008-18;Gest„o do ServiÁo Internet - SERPRO;26/01/2017 17:27;14/02/2020 21:11
tcu.gov.br;Tribunal de Contas da Uni„o;000.414.607/0001-18;Lorena Brasil Cirilo Passos;10/04/1996 12:00;16/10/2020 21:21
tecanet.gov.br;INFRAERO - EMPRESA BRASILEIRA DE INFRA-ESTRUTURA;000.352.294/0001-10;Sup. de Tecnologia da InformaÁ„o;29/01/2002 18:45;05/05/2020 20:44
tecnojusc.gov.br;TRIBUNAL REGIONAL DO TRABALHO 12 REGIAO;002.482.005/0001-23;ALTAIR DE LIMA;20/08/2001 18:42;05/05/2020 20:44
teimozinha.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0674-46;GerÍncia de Internet da CAIXA;04/08/2000 21:18;16/07/2015 21:36
telepar.gov.br;Oi S.A. - Em RecuperaÁ„o Judicial;076.535.764/0001-43;CONTATO ADMINISTRATIVO OI;03/07/1995 12:00;05/05/2020 20:44
telesc.gov.br;Oi S.A. - Em RecuperaÁ„o Judicial;076.535.764/0001-43;CONTATO ADMINISTRATIVO OI;01/01/1996 12:00;05/05/2020 20:44
terraclass.gov.br;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;000.348.003/0001-10;Silvia Maria Fonseca Silveira Massruh√°;03/08/2018 12:58;03/08/2018 12:58
territoriosdacidadania.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
territoriosrurais.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
tesourodireto.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;033.683.111/0001-07;Gest„o do ServiÁo Internet - SERPRO;08/05/2003 14:03;10/06/2020 18:15
tesouro.gov.br;Secretaria do Tesouro Nacional;000.394.460/0409-50;Subsecretaria de Assuntos Corporativos;11/08/2009 11:52;20/05/2022 04:10
tesourotransparente.gov.br;Secretaria do Tesouro Nacional;000.394.460/0409-50;Subsecretaria de Assuntos Corporativos;26/05/2015 13:34;27/01/2022 19:31
ticontrole.gov.br;Tribunal de Contas da Uni„o;000.414.607/0001-18;Lorena Brasil Cirilo Passos;08/10/2008 13:41;16/10/2020 21:27
titcb.gov.br;Tribunal de Contas da Uni„o;000.414.607/0001-18;Lorena Brasil Cirilo Passos;07/06/2018 17:33;16/10/2020 21:28
tjap.gov.br;TRIBUNAL DE JUSTICA DO ESTADO DO AMAPA;034.870.576/0001-21;Jonas Gil da Silva;14/05/1998 12:57;05/05/2020 20:44
tjmg.gov.br;TRIBUNAL DE JUSTI√áA DO ESTADO DE MINAS GERAIS;021.154.554/0001-13;GerÍncia de Tecnologia;04/12/1997 11:00;05/05/2020 20:44
tjpe.gov.br;TRIBUNAL DE JUSTICA DO ESTADO DE PERNAMBUCO;011.431.327/0001-34;Diretoria de OperaÁıes - Felipe Sim„o;10/10/1997 11:00;01/04/2017 11:45
tjrn.gov.br;TRIBUNAL DE JUSTI√áA DO ESTADO DO RN;008.546.459/0001-05;Gilvan de Sousa Galv„o Junior;09/04/1999 20:20;08/10/2019 18:41
todoscontracorrupcao.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
todosjuntoscontracorrupcao.gov.br;Ministerio do Planejamento;000.489.828/0018-01;Eleidimar Odilia;24/08/2022 12:16;24/08/2022 12:16
to.gov.br;Governo do Estado do Tocantins;001.786.011/0001-01;Periano Catani Cardoso Arantes;02/02/1998 11:00;22/08/2022 18:06
topawa-kaa.gov.br;Centrais Eletricas do Norte do Brasil;000.357.038/0001-16;Dept de Infraestrutura e Operacoes de TI;05/03/2004 12:48;15/03/2022 13:56
torcidalegal.gov.br;ME - Ministerio do Esporte;002.961.362/0001-74;Ricardo Alexandre Araujo Silva;26/05/2011 18:17;05/09/2022 23:53
trabalho.gov.br;MINISTERIO DO TRABALHO E EMPREGO;037.115.367/0033-48;Equipe de Redes MTE;28/07/2000 21:30;23/04/2022 12:47
tradeandinvestment.gov.br;Min. RelaÁıes Exteriores Depto PromoÁ„o Comercial;000.394.536/0009-96;Carlos Henrique Moscardo;10/08/2012 12:59;02/05/2022 18:51
tradepromotion.gov.br;Min. RelaÁıes Exteriores Depto PromoÁ„o Comercial;000.394.536/0009-96;Carlos Henrique Moscardo;24/05/2012 17:29;02/05/2022 18:48
traficodepessoas.gov.br;MINISTERIO DA JUSTICA;000.394.494/0013-70;Anderson Gustavo Torres;11/06/2013 11:56;12/01/2021 12:54
transparencia.gov.br;MinistÈrio da TransparÍncia e Controloadoria-Geral;026.664.015/0001-48;LEONARDO ALAMY MARTINS;07/12/2004 13:21;21/10/2021 02:30
transparencianacopa.gov.br;SENADO FEDERAL;000.530.279/0004-68;SIER-ServiÁo de Infraestrutura de Redes;12/07/2011 16:17;08/05/2020 18:17
transparenciapublica.gov.br;MinistÈrio da TransparÍncia e Controloadoria-Geral;026.664.015/0001-48;LEONARDO ALAMY MARTINS;05/10/2005 19:21;21/10/2021 02:29
transportes.gov.br;MINISTERIO DA INFRAESTRUTURA;037.115.342/0001-67;Marcio Nahas Ribeiro;05/12/1996 11:00;03/07/2021 01:45
tre-ac.gov.br;Tribunal Regional Eleitoral do Acre;000.509.018/0023-29;Arilton Silva de Oliveira;12/08/1998 12:39;07/08/2021 01:06
tre-al.gov.br;Tribunal Regional Eleitoral de Alagoas;000.509.018/0002-02;Ocivaldo Vaz Costa;11/11/1998 16:07;07/08/2021 01:07
tre-am.gov.br;Tribunal Regional Eleitoral do Amazonas;000.509.018/0003-85;Adiene Guimara M. de Souz;03/08/1998 20:07;07/08/2021 01:07
tre-ap.gov.br;Tribunal Regional Eleitoral do Amap√°;034.927.343/0001-18;Maria de NazarÈ Rodrigues;05/08/1998 19:21;07/08/2021 01:07
tre-ba.gov.br;Tribunal Regional Eleitoral da Bahia;000.509.018/0004-66;Gelson Vieira Coutinho;24/07/1998 20:05;07/08/2021 01:08
tre-ce.gov.br;Tribunal Regional Eleitoral do Cear√°;000.509.018/0005-47;Lorena de Almeida Morais Belo;30/07/1998 19:43;13/08/2021 11:25
tre-df.gov.br;Tribunal Regional Eleitoral do Distrito Federal;000.509.018/0006-28;Nelson Antonio Guimar„es;31/07/1998 18:20;07/08/2021 01:09
tre-es.gov.br;Tribunal Regional Eleitoral do Esprito do Santo;000.509.018/0007-09;SÈrgio Bizzotto Pessoa de MendonÁa;23/07/1998 20:25;07/08/2021 01:09
tre-go.gov.br;Tribunal Regional Eleitoral do Goias;000.509.018/0008-90;Claiton Neto de Araujo;14/08/1998 16:54;07/08/2021 01:10
tre-ma.gov.br;Tribunal Regional Eleitoral do Maranh„o;000.509.018/0009-70;Alexandre Godoy;31/08/1998 13:27;07/08/2021 01:11
tre-mg.gov.br;TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS;000.509.018/0011-95;Dra ELIZABETH REZENDE;15/06/1998 17:24;07/08/2021 01:11
tre-ms.gov.br;Tribunal Regional Eleitoral de MS;000.509.018/0024-00;Fabiana Saliba Pereira Ramalho;16/01/1998 12:21;07/08/2021 01:19
tre-mt.gov.br;Tribunal Regional Eleitoral de Mato Grosso;005.901.308/0001-21;Mauro SÈrgio Rodrigues Diogo;07/08/1998 17:06;07/08/2021 01:11
trensurb.gov.br;MINISTERIO DA INFRAESTRUTURA;037.115.342/0001-67;Marcio Nahas Ribeiro;21/01/2002 20:35;18/06/2020 15:52
tre-pa.gov.br;Tribunal Regional Eleitoral do Par√°;000.509.018/0012-76;Ivan dos Santos Mello;03/08/1998 14:01;07/08/2021 01:12
tre-pb.gov.br;Tribunal Regional Eleitoral da Para√≠ba;000.509.018/0013-57;M√°rio Luiz Dutra Martins;15/04/1998 12:44;07/08/2021 01:13
tre-pe.gov.br;Tribunal Regional Eleitoral do Pernambuco;000.509.018/0015-19;Wellington Fernandes Sant;10/08/1998 14:18;07/08/2021 01:12
tre-pi.gov.br;Tribunal Regional Eleitoral do Piau√≠;000.509.018/0016-08;Evaldo Ferreira das Chaga;12/08/1998 13:39;07/08/2021 01:13
tre-pr.gov.br;Tribunal Regional Eleitoral do Parana;003.985.113/0001-81;Gilmar JosÈ Fernandes de Deus;13/08/1998 14:47;07/08/2021 01:13
tre-rj.gov.br;Tribunal Regional Eleitoral do Rio de Janeiro;006.170.517/0001-05;JACQUELINE LIMA MONTENEGRO;11/08/1998 20:30;09/08/2021 14:18
tre-rn.gov.br;Tribunal Regional Eleitoral do Rio Grande do Norte;000.509.018/0018-61;Marcos Flavio N. Maia;05/08/1998 12:18;07/08/2021 01:16
tre-ro.gov.br;Tribunal Regional Eleitoral de Rond√¥nia;004.565.735/0001-13;Domingos Savio de Souza Ribeiro;05/08/1998 19:21;07/08/2021 01:16
tre-rr.gov.br;Tribunal Regional Eleitoral de Roraima;000.509.018/0026-71;Maria de NazarÈ Rodrigues;05/08/1998 19:21;07/08/2021 01:17
tre-rs.gov.br;TRIBUNAL REGIONAL ELEITORAL DO RIO GRANDE DO SUL;000.509.018/0019-42;JosÈ Zadir Ferreira Neto;15/07/1998 12:04;09/08/2021 21:51
tre-sc.gov.br;Tribunal Regional Eleitoral de Santa Catarina;000.509.018/0020-86;Carlos RogÈrio Camargo;05/08/1998 12:49;07/08/2021 01:17
tre-se.gov.br;Tribunal Regional Eleitoral de Sergipe;000.509.018/0022-48;JosÈ Carvalho Peixoto;24/08/1998 17:26;07/08/2021 01:18
tre-sp.gov.br;Tribunal Regional Eleitoral de S„o Paulo;000.509.018/0021-67;Daniel Forlivesi;07/08/1998 15:04;05/05/2020 20:44
tre-to.gov.br;Tribunal Regional Eleitoral do Tocantins;000.509.018/0025-90;Fernando Cesar Malafaia;12/08/1998 12:39;07/08/2021 01:18
trevodaloteria.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0643-40;GerÍncia de Internet da CAIXA;02/05/2000 13:26;16/07/2015 21:39
trevodasorte.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0688-41;GerÍncia de Internet da CAIXA;02/05/2000 13:26;16/07/2015 21:39
trevofederal.gov.br;CAIXA ECONOMICA FEDERAL;000.360.305/0688-41;GerÍncia de Internet da CAIXA;02/05/2000 13:26;16/07/2015 21:40
